case_id,customer_id,case_priority,case_risk_level,highest_risk_score,alert_count,total_transaction_volume_usd,alert_transaction_volume_usd,customer_risk_rating,customer_type,occupation,annual_income_usd,expected_monthly_volume_usd,pep_flag,sanctions_flag,adverse_media_flag,red_flag_count,red_flag_codes,red_flag_descriptions,top_shap_drivers,primary_alert_type,primary_alert_reason,model_rule_agreement,preliminary_disposition,analyst_disposition,investigation_status,analyst_notes,escalation_required,sar_consideration
AML-CUST004012,CUST004012,P3,MEDIUM,29.75,1,39125.61,9284.3,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004276,CUST004276,P3,MEDIUM,29.75,1,29426.38,8035.03,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004338,CUST004338,P3,MEDIUM,29.75,1,30391.45,9101.06,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004632,CUST004632,P3,MEDIUM,29.75,1,22866.96,8570.12,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004748,CUST004748,P3,MEDIUM,29.75,1,25158.07,8851.53,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004816,CUST004816,P3,MEDIUM,29.75,2,31095.21,18351.05,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004913,CUST004913,P3,MEDIUM,29.75,2,38634.2,22142.85,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004941,CUST004941,P3,MEDIUM,29.75,1,14999.7,8171.05,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002840,CUST002840,P3,MEDIUM,28.97,1,41960.83,8419.12,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000860,CUST000860,P3,MEDIUM,28.25,18,18295.35,18295.35,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,log_amount | amount_vs_customer_max | amount_deviation_from_average,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001071,CUST001071,P3,MEDIUM,28.25,23,16508.75,16508.75,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,log_amount | transaction_hour | international_ratio_24h,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001625,CUST001625,P3,MEDIUM,28.25,28,21297.26,21297.26,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_hour | log_amount | international_ratio_24h | transaction_month | transactions_7d,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001893,CUST001893,P3,MEDIUM,28.25,25,13355.68,13355.68,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_hour | is_night_transaction | transaction_month,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002944,CUST002944,P3,MEDIUM,28.25,26,17497.66,17497.66,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004596,CUST004596,P3,MEDIUM,28.25,23,14161.51,14161.51,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,transaction_hour | is_night_transaction | international_ratio_24h,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004729,CUST004729,P3,MEDIUM,28.25,22,17510.69,17510.69,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004825,CUST004825,P3,MEDIUM,28.25,33,23137.62,23137.62,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,log_amount | is_night_transaction | unique_counterparties | international_ratio_24h | transaction_month,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004897,CUST004897,P3,MEDIUM,28.25,16,6898.16,6898.16,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,international_ratio_24h | transaction_hour | transaction_month,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST004904,CUST004904,P3,MEDIUM,28.25,21,11709.09,11709.09,,,,,,1,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES | RF_PEP,Activity involves multiple origin countries and elevated transaction frequency. | Customer interacted with multiple counterparties. | Customer is marked with a PEP indicator in the synthetic dataset.,,GENERAL_TRANSACTION_MONITORING,PEP indicator,LOW_RISK_AGREEMENT,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000238,CUST000238,P3,MEDIUM,28.0,1,25292.7,8438.93,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000437,CUST000437,P3,MEDIUM,28.0,1,31275.43,8502.35,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000600,CUST000600,P3,MEDIUM,28.0,1,59801.37,39409.52,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000651,CUST000651,P3,MEDIUM,28.0,1,20491.75,8722.93,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000663,CUST000663,P3,MEDIUM,28.0,1,59829.25,49483.34,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST000808,CUST000808,P3,MEDIUM,28.0,1,28335.16,8731.28,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001050,CUST001050,P3,MEDIUM,28.0,1,58575.53,49642.54,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001067,CUST001067,P3,MEDIUM,28.0,1,42969.2,33665.72,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001121,CUST001121,P3,MEDIUM,28.0,1,14142.59,8077.99,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001143,CUST001143,P3,MEDIUM,28.0,1,55659.07,42705.68,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001260,CUST001260,P3,MEDIUM,28.0,1,20233.05,9169.69,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001387,CUST001387,P3,MEDIUM,28.0,1,19100.57,9692.18,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001454,CUST001454,P3,MEDIUM,28.0,1,21062.27,8709.23,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001500,CUST001500,P3,MEDIUM,28.0,1,39902.98,34267.08,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001543,CUST001543,P3,MEDIUM,28.0,1,20203.2,8034.42,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001891,CUST001891,P3,MEDIUM,28.0,1,22641.95,8802.58,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST001986,CUST001986,P3,MEDIUM,28.0,1,73731.78,37738.13,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002129,CUST002129,P3,MEDIUM,28.0,1,32644.83,8035.45,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002654,CUST002654,P3,MEDIUM,28.0,1,35677.81,9692.35,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002709,CUST002709,P3,MEDIUM,28.0,1,24082.1,8236.08,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002758,CUST002758,P3,MEDIUM,28.0,1,18555.39,9409.2,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
AML-CUST002839,CUST002839,P3,MEDIUM,28.0,1,47558.56,25119.16,,,,,,0,0,0,3,RF_FUNNEL_BEHAVIOR | RF_MULE_BEHAVIOR | RF_MULTIPLE_COUNTERPARTIES,Activity involves multiple origin countries and elevated transaction frequency. | Transaction activity is consistent with the synthetic mule-behavior scenario. | Customer interacted with multiple counterparties.,,GENERAL_TRANSACTION_MONITORING,High rule-engine risk,RULE_HIGH_ML_LOW,STANDARD_REVIEW,PENDING_REVIEW,OPEN,,NO,PENDING_HUMAN_REVIEW
