customer_id,red_flag_code,red_flag_description
CUST002253,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002254,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002254,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002255,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002255,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002256,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002256,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002257,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002257,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002257,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002257,RF_SANCTIONS,Customer has a sanctions indicator in the synthetic dataset.
CUST002258,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002258,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002259,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002259,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002260,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002260,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002261,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002261,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002262,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002262,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002263,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002263,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002264,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002264,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002265,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002265,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002266,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002266,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002267,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002267,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002268,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002268,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002269,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002269,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002270,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002270,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002271,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002271,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002272,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002272,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002273,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002273,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002273,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002274,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002274,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002274,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002274,RF_SANCTIONS,Customer has a sanctions indicator in the synthetic dataset.
CUST002275,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002275,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002276,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002276,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002276,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002277,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002277,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002278,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002278,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002279,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002279,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002280,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002280,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002281,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002281,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002282,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002282,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002282,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002283,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002283,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002283,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002284,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002284,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002284,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002285,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002285,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002285,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002286,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002286,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002287,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002287,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002288,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002288,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002289,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002289,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002290,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002290,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002291,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002291,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002292,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002292,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002293,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002293,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002294,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002294,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002295,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002295,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002296,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002296,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002297,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002297,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002298,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002298,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002298,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002299,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002299,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002299,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002300,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST002300,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002300,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002301,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002301,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002301,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002302,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002302,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002302,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002303,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002303,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002303,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002304,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002304,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002305,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002305,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002305,RF_PEP,Customer is marked with a PEP indicator in the synthetic dataset.
CUST002306,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002306,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002307,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002307,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002308,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002308,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002309,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002309,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002309,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002310,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002310,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002311,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002311,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002311,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002312,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002312,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002313,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002313,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002313,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002314,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002314,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002314,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002315,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002315,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002315,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002316,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002316,RF_MULE_BEHAVIOR,Transaction activity is consistent with the synthetic mule-behavior scenario.
CUST002316,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002317,RF_ADVERSE_MEDIA,Customer has an adverse-media indicator in the synthetic dataset.
CUST002317,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
CUST002317,RF_MULTIPLE_COUNTERPARTIES,Customer interacted with multiple counterparties.
CUST002318,RF_FUNNEL_BEHAVIOR,Activity involves multiple origin countries and elevated transaction frequency.
